source_row,index,valid,issues,x_mm,y_mm,z_mm,r11,r12,r13,r21,r22,r23,r31,r32,r33
351,351,True,,1007.7823251401379,-305.2528050063253,1099.8206382990838,0.583043458958525,0.370345495323774,0.7231213861165131,0.7677615303209766,-0.5422571805890243,-0.34132005897520107,0.26571141775405693,0.7541892098094687,-0.600496526452983
352,352,True,,1007.7866779459139,-303.76033888886,1099.3305018311307,0.5828801973527404,0.3702857951275477,0.7232835581297214,0.7691365971086718,-0.5385134547029746,-0.3441397304758058,0.2620678738840823,0.7568960886612027,-0.5986891851764568
353,353,True,,1007.7428565928869,-302.7249603199535,1098.4558581971644,0.5826274909224028,0.37054516463660664,0.7233543307300341,0.7717044391147191,-0.531451565364818,-0.3493300621502844,0.2549852259879037,0.7617450456916112,-0.595589640517851
354,354,True,,1007.522662000513,-302.44300817588993,1097.0687555011114,0.5824302166638555,0.37204469158950626,0.722743239454347,0.7760923369136716,-0.5189566638457473,-0.35828014965103544,0.24177619258473435,0.7695886748842925,-0.5909970762948563
355,355,True,,1007.1461634527409,-302.76856000689054,1095.3161079774138,0.5822707252323904,0.37463605403145217,0.7215321403493326,0.7816251396204958,-0.5021173777784983,-0.37005442849138487,0.2236580954282376,0.7794395203943587,-0.5851932077500778
356,356,True,,1006.8026883052722,-303.695321197581,1093.0219407684888,0.581687682068825,0.3768891663205431,0.7208286875809007,0.787954839340244,-0.481055688562564,-0.3843339637111036,0.20190743346813178,0.7915427852060831,-0.5767958109231623
357,357,True,,1006.8459059618507,-303.71333587575174,1091.1862065109372,0.5807430608514037,0.37636210815849575,0.7218649879412601,0.7919364379614898,-0.46661778020291206,-0.3938331187538375,0.18861117544252318,0.8003870380890732,-0.5690399052414428
358,358,True,,1007.2429534861506,-302.31427968800995,1090.220311713522,0.5797983976907561,0.37337956582754483,0.7241695366816157,0.7930719537770862,-0.46234056657996836,-0.396583000930082,0.18673696518747254,0.8042567378125892,-0.5641811814617931
359,359,True,,1007.6173280359351,-301.32328449569496,1088.9174858226202,0.578578716708082,0.3704811383130268,0.7266294755421864,0.7949945549438423,-0.45527130373445207,-0.4008886349169487,0.18229187086118576,0.8096121084508409,-0.5579407743369474
360,360,True,,1007.7788186241709,-300.6156990689803,1087.6018460352677,0.5774931453612102,0.369074160152332,0.7282073409192377,0.7973988306489809,-0.44629776228770984,-0.4061691916635492,0.17509075344076327,0.8152316061616072,-0.5520332022394234
361,361,True,,1007.4589455285102,-301.95258858201777,1085.018341246413,0.5758934884906852,0.3707665168688782,0.7286143560779934,0.8030995503763328,-0.42325806562334656,-0.41938493305090807,0.1528980120843989,0.8266709138790977,-0.5415139869356436
362,362,True,,1007.2070146601261,-304.59175836702684,1081.4403564677182,0.5734559626280856,0.3717280574688418,0.7300455535216532,0.8098789391015199,-0.39153634825714656,-0.4368013186716075,0.12346806439761016,0.8417348390579422,-0.5255835783108217
363,363,True,,1007.685130782198,-305.0376983029222,1079.0335226528118,0.5716503595345215,0.36792678602818707,0.7333796742254459,0.8129493404871347,-0.3749411151328945,-0.445569893489713,0.11103709400729586,0.850910712299399,-0.5134410613191593
364,364,True,,1008.6620714095221,-303.91132611618923,1077.4051862581598,0.570335443465311,0.3609383185986466,0.7378624615024192,0.8139637952240538,-0.3690335915995752,-0.4486392184546207,0.11036494910831934,0.8564681771311178,-0.5042636607668832
365,365,True,,1009.7295287431433,-302.9406726115017,1075.5868383937495,0.5686743361290506,0.35326406237663655,0.7428418416199639,0.8152475719841391,-0.36222714843969744,-0.4518438771381232,0.10945727843386965,0.8625520246144005,-0.4939869522886704
366,366,True,,1010.7463620596408,-301.95739557951146,1073.8590130760015,0.5670458661991331,0.345982132891639,0.747499397555762,0.8165181970538763,-0.35557353742385145,-0.454824684206757,0.10842979067748021,0.8682533174158571,-0.4841272118875334
367,367,True,,1011.0327688220066,-304.74516008570146,1069.9558153293033,0.5636347420655077,0.3428571364532829,0.751508390851229,0.8218179782159962,-0.3244518408879162,-0.4683441188116008,0.08325315740391528,0.8815781229859878,-0.46463848834850263
368,368,True,,1011.1915583782777,-308.58140398051125,1065.722210458922,0.5600018614163361,0.34049488404328315,0.755288785267324,0.826854469441859,-0.28697412632259023,-0.483691572373768,0.05205383342522135,0.8953820886983038,-0.4422457616122535
369,369,True,,1012.0216671251698,-309.5237956999054,1063.0449341148467,0.5580808626852459,0.33436535830747705,0.7594376589743257,0.8288428537491859,-0.2682618200988597,-0.49097364457387416,0.03956355006059839,0.9034574716283881,-0.4268481257607242
370,370,True,,1013.5666222403767,-309.54068807756505,1060.4701432372071,0.5566661884915157,0.32384403952239177,0.7650148970158346,0.830002527487425,-0.2555083176489151,-0.49579361026208035,0.03490786379621147,0.910955837391715,-0.4110242126288237
371,371,True,,1015.4946255319451,-308.88337922685656,1058.0711397811565,0.5552736182717496,0.310951965070898,0.7713495214686703,0.8309017921267068,-0.2472156838992056,-0.49848432018958744,0.03568502055521935,0.9177108918678012,-0.39564289233496713
372,372,True,,1017.4867336109664,-308.0337255584876,1055.816614560722,0.5539956168146938,0.2978237463360874,0.7774251556699492,0.8316696316748383,-0.2401688312139857,-0.5006441413450745,0.03760957723699882,0.9239155527599079,-0.38074344520741044
373,373,True,,1018.624496286032,-311.9445289122326,1051.3054505136472,0.5500012537574199,0.28901131075349307,0.7835630690134741,0.8350696387356006,-0.20439870262995938,-0.5107640050210891,0.012542700158254701,0.9352505721034001,-0.35376411357428955
374,374,True,,1019.5848940720441,-316.2018944288724,1047.096266905227,0.5464326920168306,0.2815505738451106,0.7887588905760294,0.8373721200332149,-0.1670193782702688,-0.5204925166352464,-0.014806947231584013,0.9448988314363087,-0.3270274494044488
375,375,True,,1021.0653669150886,-318.6579045553113,1043.6798692341622,0.5443291719175888,0.27146038588582866,0.7937348496155558,0.8382878863368497,-0.1407282438367942,-0.5267532448950922,-0.03129172766737506,0.9521054669947699,-0.3041644415415156
376,376,True,,1023.5534981184635,-321.00906332066046,1039.869991253943,0.5429564179350459,0.2555863566138296,0.7999212102051129,0.8386161038993108,-0.11530579887017467,-0.5323791910167519,-0.04383330359309223,0.9598855072662464,-0.2769448581149986
377,377,True,,1026.8307639243674,-320.44289479105345,1037.1136592109735,0.5429958928494782,0.23568705756469263,0.8059820539224775,0.838806658342412,-0.10710551639677547,-0.5337900320142898,-0.03948227791091037,0.9659089083624178,-0.25585372867536704
378,378,True,,1030.1273124515362,-320.7317701583215,1034.0542383767015,0.5425439272900303,0.21570437956069938,0.8118606454306332,0.8391154795259317,-0.09414258884993287,-0.5357447013126665,-0.03913181545336372,0.9719098690737564,-0.23207737377081303
379,379,True,,1032.749760498478,-324.43255645636515,1029.9296234037506,0.5401779352854876,0.19905940824724042,0.8176693403931482,0.8396583397122239,-0.06236115938973137,-0.5395228988201336,-0.056406300910617935,0.9780012463120009,-0.20082801455412996
380,380,True,,1034.8271107144074,-329.1602641179194,1025.969529617655,0.5378081381308724,0.18576341967753682,0.8223468601933809,0.8392577214081077,-0.025342810564459174,-0.5431429084592424,-0.08005550335283357,0.9822676284304606,-0.16953295408422275
381,381,True,,1037.1985696907045,-335.2430956962304,1021.6256713886205,0.5356506294628844,0.17090940973066693,0.8269633467219274,0.8374316606134496,0.01839248992526992,-0.5462324872401393,-0.10856618699307682,0.9851150643350572,-0.13327300199935632
382,382,True,,1041.058218184736,-339.94366668824324,1017.4810051786014,0.5358822643312321,0.14874479713401703,0.8310867488420156,0.834765665870103,0.054114716876682824,-0.5479396686696449,-0.1264771989714953,0.9873938336565186,-0.09516793261077078
383,383,True,,1046.0771128541587,-339.71105743035264,1014.6499239407481,0.5387282585816228,0.12151255040971176,0.8336705365421881,0.8339641031663833,0.06342140279212533,-0.5481620201161053,-0.119481119996017,0.990561671861377,-0.06717020324288984
384,384,True,,1051.170968031641,-340.6482111115162,1011.5977401805426,0.5409334293661634,0.09398343547478662,0.8357979055073772,0.8328596099649876,0.07861867167698491,-0.5478722246589209,-0.11720023499605564,0.9924647189296469,-0.035747539730256454
385,385,True,,1055.489796444308,-343.1908834450512,1008.550458102759,0.5420174226513376,0.07059461238032282,0.8373968678262855,0.831201541822521,0.10173502730441793,-0.5465839195322466,-0.12377847314563771,0.9923035749820927,-0.0035361933619834918
386,386,True,,1058.5327014379582,-350.0265180272433,1005.0059098896679,0.5412974714533152,0.05354290865746686,0.8391246655478231,0.8270637956782193,0.1459487661577025,-0.542830024533814,-0.15153390800934402,0.9878421506442931,0.03471829681699881
387,387,True,,1061.8930261873152,-361.4969180062241,1000.8545375880778,0.5405786434664387,0.03491176482876351,0.8405687948672175,0.8179863010635778,0.2117403424587618,-0.5348499216114484,-0.19665487916731475,0.9767022043857521,0.08590496171759485
388,388,True,,1067.210090197456,-368.2337183742412,997.727708020752,0.544449882471436,0.00833711543621716,0.8387519406731901,0.8102334819836163,0.2534842251158516,-0.5284576163611623,-0.2170161978967115,0.9673035925311244,0.13125444650310283
389,389,True,,1073.892511855417,-368.7394381481597,995.5180863518724,0.5512630172267506,-0.02348660574870246,0.8340008784098879,0.8077532774613078,0.2653176472090777,-0.5264420089905013,-0.2089108149153007,0.9638749532122123,0.16523118949393473
390,390,True,,1080.9284558207264,-369.83540855337975,993.3887736417915,0.5578004126524175,-0.05665637173099521,0.8280391024505257,0.805043504472234,0.2796261931879876,-0.5231769757837766,-0.201900112807935,0.9584358338592489,0.2015864499976861
391,391,True,,1087.703016347919,-371.0626100369551,991.5711901061987,0.5637465774044643,-0.08813188496842875,0.8212323467306095,0.8023739851684515,0.2942926080644489,-0.5192184980945137,-0.19592290419869285,0.9516431220213472,0.23662118231429224
392,392,True,,1093.132366187438,-381.0625145656969,989.234351752159,0.5683029370453584,-0.11302520522187179,0.8150196775110238,0.7909919714138048,0.3478706907689435,-0.5033067490734062,-0.2266351096024665,0.9307047251886561,0.28709796517388647
393,393,True,,1097.1511317768761,-395.3198023828533,987.7653430989426,0.5731447738957859,-0.13036978077337186,0.8090171743647051,0.7716304585173946,0.4181974097718924,-0.4792675264904931,-0.2758468844199332,0.8989519713094705,0.3402849535824837
394,394,True,,1101.5003377238415,-402.42560291765665,987.1799856837079,0.5794276090210585,-0.14830309542878944,0.801417392992178,0.7590216030957061,0.45639192799424444,-0.46431951724617504,-0.2969004074402121,0.8773326620774675,0.37701133685063126
395,395,True,,1107.592671699998,-405.348643810912,986.6672358652861,0.5883725311481793,-0.17290592092614013,0.7898868951305421,0.7517942927893465,0.47662943368703753,-0.45566404759706525,-0.2976963317201795,0.8619326687461483,0.41042535085992377
396,396,True,,1114.7789488748958,-406.84058682241147,986.2642281053935,0.5983685883215724,-0.20161187837913278,0.7754403155668955,0.7469023542689136,0.4906447030315004,-0.44878129258547,-0.2899860439704006,0.8477148258014418,0.4441707649303681
397,397,True,,1122.087598374389,-407.5670622834173,986.1051467671225,0.6082240131919536,-0.23027215961035533,0.7596303589806409,0.7431670064012468,0.5014113351341216,-0.4430456789041361,-0.27886618721760376,0.8340032407055746,0.4761010860303889
398,398,True,,1127.8250912645376,-418.1838323332984,986.7837760554668,0.6177255068969413,-0.2511191828763179,0.7452210102516216,0.7245482910376574,0.5501139125138907,-0.41521615721581656,-0.3056877035199932,0.7964382206111091,0.5217673702585117
399,399,True,,1130.9190157862115,-429.96263784140115,988.4428764310711,0.6252652658577538,-0.2606006659888866,0.7356158237816675,0.7012083180700227,0.6013590487226608,-0.3829806642492366,-0.34256421585046276,0.7552844413898153,0.5587442801615353
400,400,True,,1133.7559134584933,-437.36557995990404,990.001941006515,0.6320490387639457,-0.2691975992104543,0.7266681946919791,0.6837594895823472,0.6350157297721889,-0.3594829388830332,-0.3646737898501351,0.7240771198713727,0.585427494635431
401,401,True,,1138.2001435362365,-443.4289146609756,991.8061002783222,0.6421103017984104,-0.2827750119322982,0.7125536140888227,0.6676591466876547,0.6630472906406019,-0.3385255591805,-0.37673017422110905,0.6931136869236143,0.6145468190711648
402,402,True,,1143.835414081037,-444.2579179042509,992.8015542264097,0.6527763939811477,-0.3009528001416379,0.6952052873417152,0.6621165594836058,0.6725567140299906,-0.33055881181837277,-0.3680823836025873,0.6760879221669982,0.6382949791290458
403,403,True,,1149.4850414747361,-445.3595047861453,994.0473826977,0.6634667658481849,-0.31865874953603374,0.6769552806198362,0.6560316684851975,0.6828114451586791,-0.32154467855158875,-0.3597697882806143,0.657438310189213,0.6620729323390848
404,404,True,,1153.6572175082492,-452.2642481037333,996.6562044663059,0.6729430962878954,-0.3301928056750205,0.6619065645836415,0.638377271286233,0.711282087421825,-0.29419764040181334,-0.3736603386280161,0.620524377597939,0.6894399525289254
405,405,True,,1155.200834289213,-459.8792847126317,999.576702344785,0.6785618269875279,-0.3327764650173292,0.6548386605003699,0.6177607862661417,0.7408491467234,-0.26365536738524575,-0.3973983617318858,0.5834401135761756,0.7082882012027538
406,406,True,,1156.23643683436,-467.69448704443926,1002.8466920830853,0.6835206764708333,-0.33350594847095344,0.6492867372519974,0.5951427204861631,0.769645822760883,-0.23119353312550175,-0.42261640655467153,0.5444438353413632,0.7245524708877911
407,407,True,,1158.1901477313136,-474.3098590344592,1006.328779157745,0.6906251367657216,-0.33655104633923616,0.6401330437302029,0.5737999429468902,0.7937599980405121,-0.20173916571868702,-0.44021647622672416,0.5066344428862803,0.7413035783940575
408,408,True,,1161.3435357881506,-474.3315436438344,1007.6531836920219,0.6983786314424604,-0.34421676869829526,0.6275205998941076,0.5687094477076555,0.7992028620925827,-0.19453624163912991,-0.4345536229656931,0.49273684799284984,0.7539055294912365
409,409,True,,1164.4818629043518,-475.1370205621506,1009.3549081994237,0.706172365649381,-0.35156494760029494,0.6145914721275905,0.5617782987659345,0.8065376311279272,-0.18412548061092585,-0.43095908509835296,0.4752884778672357,0.7670561451274847
410,410,True,,1166.5999491297584,-477.4710234432398,1011.5314394958586,0.7117041959032075,-0.356156718221701,0.6054994051188792,0.551288109566023,0.8173911034663406,-0.1671921177125244,-0.4353832309413045,0.45279595408928514,0.7780856419286278
411,411,True,,1166.8710860649285,-481.9170831013324,1014.3352645319508,0.7135052415454015,-0.3557827663550344,0.6035966314120691,0.5350168913467578,0.8329091314164488,-0.1414895924679568,-0.45240158737662484,0.42388795921546996,0.7846348206466842
412,412,True,,1166.442574517562,-489.3927461964517,1018.6470773009141,0.7141040530342406,-0.35334427898405824,0.6043204629576153,0.5095536900414969,0.8542979296000832,-0.10261619972550944,-0.4800108732155602,0.3812123659985959,0.7901054952375586
413,413,True,,1166.61072038237,-494.14094607815696,1022.1628214174319,0.7158032012234811,-0.3525738352521753,0.6027582167119656,0.4901920850186003,0.8684558305420743,-0.07413629463760314,-0.4973303699788846,0.3485343040405752,0.7944723670484819
414,414,True,,1167.6498223403717,-493.88056375436435,1023.3250357640337,0.7190410597134199,-0.354291306059827,0.5978776002633183,0.4850510234999986,0.8719420458002614,-0.06665263211051073,-0.49770016982899046,0.33792712116087587,0.7988114932423774
415,415,True,,1168.8523376540231,-493.7983779294846,1024.6369322680946,0.7225566980327952,-0.356454225024369,0.5923277839087244,0.47953466519344723,0.8756013769274125,-0.05804079255685513,-0.497954137452188,0.3259794689625344,0.8036037971594905
416,416,True,,1169.746277259421,-493.6884520019388,1025.8719974054488,0.7249436628977162,-0.3582487126170598,0.5883150053607861,0.4742720609772767,0.8790050548359725,-0.04915410205848253,-0.49952246976568426,0.31465532488904213,0.8071364994337468
417,417,True,,1169.772629006015,-496.40562926563695,1028.4570857302683,0.7246035059425611,-0.35869747946867214,0.5884605996993941,0.4607953819481137,0.887105737058338,-0.02666509428963623,-0.5124620719146356,0.2904815476084577,0.8080860692698236
418,418,True,,1168.8146066664629,-501.20813870440844,1032.1764214593559,0.720905360972942,-0.3578712090917076,0.5934843369657801,0.4403767566613164,0.8977899604543162,0.006441979501445973,-0.5351296784078902,0.25671264988441184,0.8048197578814722
419,419,True,,1167.6084806024771,-503.43660845483043,1034.4786165225385,0.7163260239822136,-0.3567168106505843,0.5996917077675066,0.4270762428395647,0.9037982194189024,0.027471100765406972,-0.5517997011306499,0.23643581702969016,0.7997594602489104
420,420,True,,1166.9628261508205,-503.33905809884817,1035.511622438773,0.7137632457465073,-0.35619060543806425,0.6030508118053375,0.4209565612388263,0.9063226519271984,0.03707862124773258,-0.5597656675533018,0.2273928389402704,0.7968405701439221
421,421,True,,1166.7874719291585,-502.6895203207018,1036.3169234474417,0.7127067894381666,-0.35640502579824024,0.6041725663041123,0.4166686709914734,0.907987725471873,0.044107924533061185,-0.5643015602520878,0.2203037629687033,0.7956318251043561
422,422,True,,1166.7124611940656,-501.5885701956079,1036.8621754709493,0.71200268052798,-0.35675047112619446,0.6047985485037226,0.4138844913850363,0.9090124899790366,0.04894814453135018,-0.5672317081333883,0.21546552952467912,0.7948728167919246
423,423,True,,1166.318454758322,-503.0327268994326,1038.9200793897094,0.7087313215445775,-0.35816323017728613,0.6077984981970993,0.4030955044351636,0.9126453021501824,0.06776847915781767,-0.5789766214328846,0.19697119843310829,0.7911942990327895
424,424,True,,1164.9638869365658,-505.2963141551747,1041.374412636059,0.7011683934588124,-0.3592015870845214,0.6159034858241583,0.3892541097151763,0.9165826784877084,0.09141898908948737,-0.5973643126972297,0.1756428573334519,0.7824994981362653
425,425,True,,1163.2470234325208,-506.04508489769535,1042.7969540106988,0.6925889798587621,-0.3593962382293288,0.6254237354984276,0.38011400521687994,0.9187288884620042,0.1070073480811126,-0.613052891695473,0.16362021101312055,0.7729130471999037
426,426,True,,1162.0120821209096,-506.0493038692848,1043.8724438681993,0.6860351896729759,-0.359845448300036,0.6323503553158727,0.3733413903855975,0.9200882765365233,0.11854859596384748,-0.6244773212497897,0.15475405234693138,0.7655581353018791
427,427,True,,1161.092164036559,-504.97985562516203,1044.2920851840227,0.6814419178336235,-0.359854152519069,0.637292634143857,0.37019585596843657,0.9206395583118369,0.1240073864541253,-0.6313413821721414,0.15141926094843033,0.760578902265111
428,428,True,,1160.2507400110403,-503.5778238257073,1044.50826155027,0.6773832055045548,-0.3596868173750896,0.6416988283509276,0.3681827915407648,0.920961041904375,0.12756249961355307,-0.636862171049297,0.14985377106028047,0.7562740392115738
429,429,True,,1159.3434449193708,-503.73569371734294,1045.7419711477403,0.6711159213739417,-0.3614559809643551,0.6472657830470425,0.36092579890258303,0.9219327950960632,0.14061468277847988,-0.6475615706362889,0.13924616745697577,0.7491825659234246
430,430,True,,1157.732305541193,-503.9801693014184,1046.9300310026379,0.6614408561778721,-0.3629546258291622,0.656323040406092,0.35321108769479165,0.9227289946672528,0.1543150346849703,-0.6616176549247654,0.12975030631784365,0.7385302544258292
431,431,True,,1155.9948767048097,-504.1790659117464,1048.0675179131229,0.6505934140787176,-0.36489804618539634,0.6660162351230476,0.3456584610143061,0.9231741463947825,0.16813602754164952,-0.6762014772881081,0.12082595465521984,0.7267411167637586
432,432,True,,1154.661362058846,-504.2277093207613,1049.2324536513156,0.6413113303418896,-0.36724824141331414,0.6736827938681114,0.338478378242517,0.923372834589732,0.18114909827001419,-0.6885870787615983,0.1118540903165897,0.7164750501182974
433,433,True,,1153.3218426318206,-502.7316474311837,1049.3274667587805,0.6343283334227222,-0.36712225310735996,0.6803299322318015,0.33668483845164526,0.923392041783861,0.184365009497524,-0.6958957428910897,0.11210882411125411,0.7093382314400166
434,434,True,,1152.0506177119546,-501.2724466082798,1049.4709123647983,0.6274954725331917,-0.36714511624903073,0.6866250035971836,0.3347513017306277,0.923397527317499,0.18782591017636283,-0.7029871961422888,0.11198870549486052,0.7023300733284804
435,435,True,,1150.708948545075,-500.36028808559877,1049.9685021850198,0.6192350946038446,-0.36821495203990184,0.6935168683638636,0.33084655700739324,0.923352782196269,0.1948337633131467,-0.712101434717921,0.10879976426749438,0.6935950965570737
436,436,True,,1148.931080538586,-499.6451289826924,1050.5484499220015,0.6082152536411752,-0.36956577909190413,0.7024922349481132,0.3262244688808622,0.9231885369306951,0.2032252966123118,-0.7236378936606349,0.10556543091351776,0.6820587501487265
437,437,True,,1147.2618119093045,-499.5667900964776,1051.5773482194204,0.5957474475810566,-0.3729563781732382,0.7113286994635863,0.3194177003941328,0.922616536874861,0.21621993099610923,-0.7369242236319691,0.09839850539992373,0.6687753156026924
438,438,True,,1145.8186802749376,-499.2492055941558,1052.5178746562003,0.5845227311586848,-0.37619096648311334,0.7188974429606028,0.31333516171671427,0.9219459748944876,0.22767673532404167,-0.7484345350067383,0.09217361939489098,0.6567722365454354
439,439,True,,1144.216040323135,-497.6281433479955,1052.5629493307624,0.5754396536893416,-0.3761404795447578,0.7262145307068225,0.31194022925258225,0.9217783812826668,0.23025618161898087,-0.7560175251511946,0.09403698978458616,0.6477611799239875
440,440,True,,1142.6736863237775,-496.0715280868943,1052.672972414708,0.5664233998461947,-0.3762764827195222,0.7331988411467268,0.31028378488974817,0.9215847173712742,0.23325004081929188,-0.76347135174882,0.09538143037265662,0.6387596400829467
441,441,True,,1141.0541648502121,-494.59700231823126,1052.8373766032676,0.5567618394488091,-0.3765271761075679,0.740434696503371,0.30827070634760145,0.9213712505335644,0.23673654195786217,-0.7713529838806158,0.09644845433015657,0.6290566508000646
442,442,True,,1139.3304587074351,-493.48001579912875,1053.2352700828583,0.5454089362623774,-0.3778126435240618,0.748188945814159,0.3049421679081908,0.9209165733345189,0.2427404770310475,-0.7807300215033329,0.09576153377618782,0.6174871352281254
443,443,True,,1137.6697916572355,-492.94308382298146,1054.0222123608025,0.5324589610872821,-0.3810797076050635,0.755821216432492,0.29945495696542984,0.9199853025024632,0.25289083005970003,-0.7917159740125779,0.09168042119826246,0.6039706258273032
444,444,True,,1135.903766561451,-492.06785402780815,1054.611226399259,0.5195198146263303,-0.38348102238623755,0.7635715209986746,0.29519969998001927,0.9191599164296098,0.2607722860290557,-0.8018455582855903,0.0899297142145963,0.5907252721519125
445,445,True,,1134.0442512070722,-490.4920569967619,1054.762525895498,0.5078565187962097,-0.38377030555430647,0.771234146605912,0.2936292856242317,0.918787614480293,0.26383927323546014,-0.8098540602725892,0.09246443668982515,0.5792984800667397
446,446,True,,1132.2767544555618,-488.8595575226544,1054.9035095250645,0.4968098628830462,-0.38385956546900324,0.7783519731715705,0.29222912341214957,0.9184827257162034,0.2664425303713735,-0.8171793558160263,0.09508583784603106,0.5684862213538889
447,447,True,,1130.4804566255912,-487.10763043403574,1054.9874751222637,0.4859491576687105,-0.3834224412738796,0.785392034393429,0.2912318350566613,0.9183119753072094,0.26811776191983405,-0.824037277318569,0.09843956285431954,0.557917752051725
448,448,True,,1128.7411369723197,-485.8117770782998,1055.3616471630799,0.4739998566107806,-0.38444427888717314,0.7921658490265034,0.2883840602330611,0.9178124690937237,0.2728642618218385,-0.8319607981969185,0.09911038294247523,0.5459105808248659
449,449,True,,1126.9131046092332,-484.8869504982398,1055.9749236665914,0.4602457350297816,-0.3866693623787625,0.7991624788392517,0.28399653221483134,0.9169930622122529,0.28012442511238833,-0.8411419815208645,0.0980333007309098,0.531854903964377
450,450,True,,1124.890415152334,-483.66604511666924,1056.4347077574562,0.4458466009583488,-0.3880428690374599,0.8066247827850715,0.2808719087403948,0.9162820136315678,0.2855490192170286,-0.8499010408832398,0.09924718275324698,0.5175115625965563
451,451,True,,1122.9083086664798,-482.1311338378998,1056.733369178145,0.4323603424963499,-0.3885203920914665,0.8137053761439287,0.279085792736024,0.9157593531442033,0.2889566185810867,-0.8574238476560726,0.10216022737838713,0.5043685491906212
452,452,True,,1120.9883945818765,-480.4225135841144,1056.953945947834,0.41981137343804925,-0.38824469799045247,0.8203806831065448,0.27792041829982134,0.9154598915448192,0.2910213532797904,-0.8640131085950671,0.10582646859387554,0.4922216032650725
453,453,True,,1119.0552313134217,-478.5784334276192,1057.122021481822,0.40761131299498465,-0.3873182255456479,0.8269447440298991,0.27725384261084157,0.9153328481680982,0.2920549328842092,-0.8700478861970916,0.11022871324953369,0.4804854904149809
454,454,True,,1117.1644280131534,-477.092881417048,1057.5045495733189,0.3946413186822915,-0.38743852217956987,0.8331564205597968,0.2749418258261873,0.9149999645378557,0.29526607882905487,-0.8767355484979862,0.11254535275627363,0.46761984728292005
455,455,True,,1115.1293121818362,-475.7346638489921,1057.9923899449057,0.3802755649159846,-0.3878315124280244,0.8396292114353929,0.2720282452626831,0.9145775170583665,0.2992467193983236,-0.8839633072176324,0.11460664578960764,0.4532926077421968
456,456,True,,1113.0319779697286,-474.33236181212374,1058.4836275288806,0.36522685655697507,-0.38833577608193104,0.8460524027885952,0.26944750668081147,0.91403192840937,0.30322215451998663,-0.8910709199569948,0.11722183611892847,0.4384651146258985
457,457,True,,1111.0447294693781,-472.86544173333243,1058.9599989966775,0.350795652577648,-0.38880497035925193,0.8519231803141428,0.26719144777359094,0.9134749144710896,0.30687507371679473,-0.8975250082138518,0.11997614619572093,0.4243283916670537
458,458,True,,1109.037933026809,-471.088094898552,1059.3013829611562,0.3372528063780254,-0.3879040231893556,0.8577826142931892,0.26620633334382443,0.9132714975165976,0.30833319625273603,-0.9029921000085122,0.12436092882132818,0.4112658832250905
459,459,True,,1107.0281562248429,-469.21234991083645,1059.6211191826746,0.32393598234220483,-0.38652290859006727,0.8635192646832295,0.2656306560054288,0.9131786070817803,0.30910384364854687,-0.9080230360151204,0.12924733151308837,0.39848374290882876
460,460,True,,1105.010511296782,-467.53665770601583,1060.0651035385217,0.3101786002377044,-0.38541785476180684,0.8690467842328083,0.2639325656028801,0.9131098129182115,0.3107572531201008,-0.9133065404172139,0.13297949760499078,0.3849514468707248
461,461,True,,1102.849963384561,-465.87386945110467,1060.569611656145,0.29533018885977896,-0.3841463181034267,0.8747637885941716,0.2621499811624841,0.9130448544334225,0.31245236624029554,-0.9187260020945074,0.13704269437015398,0.370353659351723
462,462,True,,1100.7305192534986,-464.452542737528,1061.20600128967,0.2797395774178841,-0.38395436502569974,0.879957279874299,0.2593258440802925,0.9126992876563125,0.31580075507145905,-0.9243894608973576,0.1398536945860621,0.35488740283718306
463,463,True,,1098.73159276061,-463.02043495331935,1061.850527085272,0.2647620707102799,-0.383872773714125,0.8846144581195975,0.25655722988283886,0.9123296267621368,0.3191128952689071,-0.9295587306394626,0.14246524394772392,0.34003561660341786
464,464,True,,1096.6866902283098,-461.15785965824864,1062.331392171971,0.25060342095424387,-0.3821588948648831,0.8894675398696017,0.2558569772506819,0.9122624796994118,0.31986618346556184,-0.9336675707114251,0.14741691628958903,0.3263941178904642
465,465,True,,1094.660607860248,-459.2879497688698,1062.8364072061643,0.23650961559761738,-0.38032571820984445,0.8941004137109172,0.2551693303685327,0.912220199670416,0.3205353649015052,-0.937524300788594,0.15233730791054576,0.31279630760196914
466,466,True,,1092.6047107959096,-457.4730622639808,1063.400532150002,0.22225812169415862,-0.3781885138405977,0.8986516429295752,0.2539950508796644,0.9123389166418518,0.3211295927027108,-0.9413223897632634,0.15687940967447678,0.2988327447763488
467,467,True,,1090.4863562391806,-455.7115945117164,1064.036018252149,0.20736069761059095,-0.3760248749251579,0.9031095362822655,0.2525073107011685,0.9124653032496784,0.32194274088405234,-0.945114595765462,0.16128348893483138,0.28415847175140757
468,468,True,,1088.3860872153446,-454.17736426099924,1064.7888710418706,0.19203540024816868,-0.3743831309760239,0.907171249705432,0.24972428672272667,0.912589587672747,0.32375611977553587,-0.9490838665114644,0.16437005722416448,0.2687420670750559
469,469,True,,1086.3187988864208,-452.6068735957235,1065.5543544796856,0.1768131402829999,-0.3726996104024328,0.9109512137481015,0.24715807776336965,0.9126898868946653,0.32543825060450315,-0.9527066694526602,0.1676071918686011,0.2534912842966038
470,470,True,,1084.27256177801,-450.76678192430495,1066.2365194564254,0.16197753370294668,-0.3704903057377608,0.9146038551907878,0.24622600586360643,0.9127011178590348,0.326112593279259,-0.9555815154197815,0.17237634064223745,0.23906142427172417
